road_id,location,vehicle_count,avg_speed,date_time,zone_name
R002,Banjara Hills,1028,24,2026-05-12 22:00,Central City
R003,Secunderabad,1432,40,2026-05-12 22:00,North Hyderabad
R001,Madhapur,1274,39,2026-05-12 23:00,West Hyderabad
R002,Banjara Hills,1873,33,2026-05-12 23:00,Central City
R003,Secunderabad,1193,38,2026-05-12 23:00,North Hyderabad
R001,Madhapur,1645,29,2026-05-13 00:00,West Hyderabad
R002,Banjara Hills,1881,24,2026-05-13 00:00,Central City
R003,Secunderabad,1691,25,2026-05-13 00:00,North Hyderabad
R001,Madhapur,1068,28,2026-05-13 01:00,West Hyderabad
R002,Banjara Hills,921,34,2026-05-13 01:00,Central City
R003,Secunderabad,1550,39,2026-05-13 01:00,North Hyderabad
R001,Madhapur,1646,29,2026-05-13 02:00,West Hyderabad
R002,Banjara Hills,1169,37,2026-05-13 02:00,Central City
R003,Secunderabad,863,21,2026-05-13 02:00,North Hyderabad
R001,Madhapur,1151,37,2026-05-13 03:00,West Hyderabad
R002,Banjara Hills,1374,32,2026-05-13 03:00,Central City
R003,Secunderabad,1871,40,2026-05-13 03:00,North Hyderabad
R001,Madhapur,1537,33,2026-05-13 04:00,West Hyderabad
R002,Banjara Hills,1993,36,2026-05-13 04:00,Central City
R003,Secunderabad,1669,26,2026-05-13 04:00,North Hyderabad
R001,Madhapur,1261,31,2026-05-13 05:00,West Hyderabad
R002,Banjara Hills,1845,39,2026-05-13 05:00,Central City
R003,Secunderabad,1520,25,2026-05-13 05:00,North Hyderabad
R001,Madhapur,1570,22,2026-05-13 06:00,West Hyderabad
R002,Banjara Hills,1976,26,2026-05-13 06:00,Central City
R003,Secunderabad,1691,21,2026-05-13 06:00,North Hyderabad
R001,Madhapur,1254,39,2026-05-13 07:00,West Hyderabad
R002,Banjara Hills,1965,25,2026-05-13 07:00,Central City
R003,Secunderabad,1079,23,2026-05-13 07:00,North Hyderabad
R001,Madhapur,1013,33,2026-05-13 08:00,West Hyderabad
R002,Banjara Hills,1112,20,2026-05-13 08:00,Central City
R003,Secunderabad,1416,32,2026-05-13 08:00,North Hyderabad
R001,Madhapur,1948,24,2026-05-13 09:00,West Hyderabad
R002,Banjara Hills,969,33,2026-05-13 09:00,Central City
R003,Secunderabad,1035,24,2026-05-13 09:00,North Hyderabad
R001,Madhapur,833,27,2026-05-13 10:00,West Hyderabad
R002,Banjara Hills,1610,39,2026-05-13 10:00,Central City
R003,Secunderabad,1654,37,2026-05-13 10:00,North Hyderabad
R001,Madhapur,1939,35,2026-05-13 11:00,West Hyderabad
R002,Banjara Hills,1955,31,2026-05-13 11:00,Central City
R003,Secunderabad,1686,31,2026-05-13 11:00,North Hyderabad
R001,Madhapur,1639,26,2026-05-13 12:00,West Hyderabad
R002,Banjara Hills,895,32,2026-05-13 12:00,Central City
R003,Secunderabad,973,33,2026-05-13 12:00,North Hyderabad
R001,Madhapur,826,27,2026-05-13 13:00,West Hyderabad
R002,Banjara Hills,1006,22,2026-05-13 13:00,Central City
R003,Secunderabad,1851,40,2026-05-13 13:00,North Hyderabad
R001,Madhapur,1758,24,2026-05-13 14:00,West Hyderabad
R002,Banjara Hills,1595,27,2026-05-13 14:00,Central City
R003,Secunderabad,1752,23,2026-05-13 14:00,North Hyderabad
R001,Madhapur,1061,20,2026-05-13 15:00,West Hyderabad
R002,Banjara Hills,1404,33,2026-05-13 15:00,Central City
R003,Secunderabad,1657,30,2026-05-13 15:00,North Hyderabad
R001,Madhapur,972,39,2026-05-13 16:00,West Hyderabad
R002,Banjara Hills,1284,34,2026-05-13 16:00,Central City
R003,Secunderabad,828,26,2026-05-13 16:00,North Hyderabad
R001,Madhapur,1992,33,2026-05-13 17:00,West Hyderabad
R002,Banjara Hills,1360,34,2026-05-13 17:00,Central City
R003,Secunderabad,1751,24,2026-05-13 17:00,North Hyderabad
R001,Madhapur,926,23,2026-05-13 18:00,West Hyderabad
R002,Banjara Hills,1756,32,2026-05-13 18:00,Central City
R003,Secunderabad,1958,36,2026-05-13 18:00,North Hyderabad
R001,Madhapur,1608,24,2026-05-13 19:00,West Hyderabad
R002,Banjara Hills,822,33,2026-05-13 19:00,Central City
R003,Secunderabad,904,39,2026-05-13 19:00,North Hyderabad
R001,Madhapur,1160,39,2026-05-13 20:00,West Hyderabad
R002,Banjara Hills,899,30,2026-05-13 20:00,Central City
R003,Secunderabad,1049,37,2026-05-13 20:00,North Hyderabad
R001,Madhapur,1896,40,2026-05-13 21:00,West Hyderabad
R002,Banjara Hills,1298,27,2026-05-13 21:00,Central City
R003,Secunderabad,1768,25,2026-05-13 21:00,North Hyderabad
R001,Madhapur,1803,31,2026-05-13 22:00,West Hyderabad
R002,Banjara Hills,1343,34,2026-05-13 22:00,Central City
R003,Secunderabad,926,32,2026-05-13 22:00,North Hyderabad
R001,Madhapur,1090,28,2026-05-13 23:00,West Hyderabad
R002,Banjara Hills,1792,32,2026-05-13 23:00,Central City
R003,Secunderabad,1295,23,2026-05-13 23:00,North Hyderabad
R001,Madhapur,1808,24,2026-05-14 00:00,West Hyderabad
R002,Banjara Hills,906,38,2026-05-14 00:00,Central City
R003,Secunderabad,1106,28,2026-05-14 00:00,North Hyderabad
R001,Madhapur,1527,28,2026-05-14 01:00,West Hyderabad
R002,Banjara Hills,1995,29,2026-05-14 01:00,Central City
R003,Secunderabad,1972,24,2026-05-14 01:00,North Hyderabad
R001,Madhapur,1971,21,2026-05-14 02:00,West Hyderabad
R002,Banjara Hills,1478,24,2026-05-14 02:00,Central City
R003,Secunderabad,1606,25,2026-05-14 02:00,North Hyderabad
R001,Madhapur,1494,34,2026-05-14 03:00,West Hyderabad
R002,Banjara Hills,990,28,2026-05-14 03:00,Central City
R003,Secunderabad,1610,36,2026-05-14 03:00,North Hyderabad
R001,Madhapur,1738,38,2026-05-14 04:00,West Hyderabad
R002,Banjara Hills,1224,38,2026-05-14 04:00,Central City
R003,Secunderabad,1472,26,2026-05-14 04:00,North Hyderabad
R001,Madhapur,1883,26,2026-05-14 05:00,West Hyderabad
R002,Banjara Hills,1937,40,2026-05-14 05:00,Central City
R003,Secunderabad,1523,25,2026-05-14 05:00,North Hyderabad
R001,Madhapur,1648,36,2026-05-14 06:00,West Hyderabad
R002,Banjara Hills,1579,40,2026-05-14 06:00,Central City
R003,Secunderabad,1460,25,2026-05-14 06:00,North Hyderabad
R001,Madhapur,875,30,2026-05-14 07:00,West Hyderabad
R002,Banjara Hills,1599,25,2026-05-14 07:00,Central City
R003,Secunderabad,832,35,2026-05-14 07:00,North Hyderabad
R001,Madhapur,1263,30,2026-05-14 08:00,West Hyderabad
R002,Banjara Hills,1468,29,2026-05-14 08:00,Central City
R003,Secunderabad,1420,35,2026-05-14 08:00,North Hyderabad
R001,Madhapur,1023,26,2026-05-14 09:00,West Hyderabad
R002,Banjara Hills,1908,20,2026-05-14 09:00,Central City
R003,Secunderabad,1279,23,2026-05-14 09:00,North Hyderabad
R001,Madhapur,1803,37,2026-05-14 10:00,West Hyderabad
R002,Banjara Hills,807,25,2026-05-14 10:00,Central City
R003,Secunderabad,1548,32,2026-05-14 10:00,North Hyderabad
R001,Madhapur,947,21,2026-05-14 11:00,West Hyderabad
R002,Banjara Hills,912,35,2026-05-14 11:00,Central City
R003,Secunderabad,1886,25,2026-05-14 11:00,North Hyderabad
R001,Madhapur,1202,25,2026-05-14 12:00,West Hyderabad
R002,Banjara Hills,1990,24,2026-05-14 12:00,Central City
R003,Secunderabad,1745,21,2026-05-14 12:00,North Hyderabad
R001,Madhapur,1252,35,2026-05-14 13:00,West Hyderabad
R002,Banjara Hills,1240,32,2026-05-14 13:00,Central City
R003,Secunderabad,1759,25,2026-05-14 13:00,North Hyderabad
R001,Madhapur,1101,23,2026-05-14 14:00,West Hyderabad
R002,Banjara Hills,1461,31,2026-05-14 14:00,Central City
R003,Secunderabad,1880,20,2026-05-14 14:00,North Hyderabad
R001,Madhapur,1361,33,2026-05-14 15:00,West Hyderabad
R002,Banjara Hills,891,38,2026-05-14 15:00,Central City
R003,Secunderabad,1587,33,2026-05-14 15:00,North Hyderabad
R001,Madhapur,1588,35,2026-05-14 16:00,West Hyderabad
R002,Banjara Hills,1182,20,2026-05-14 16:00,Central City
R003,Secunderabad,1530,39,2026-05-14 16:00,North Hyderabad
R001,Madhapur,955,21,2026-05-14 17:00,West Hyderabad
R002,Banjara Hills,920,36,2026-05-14 17:00,Central City
R003,Secunderabad,1625,36,2026-05-14 17:00,North Hyderabad
R001,Madhapur,1798,28,2026-05-14 18:00,West Hyderabad
R002,Banjara Hills,1265,29,2026-05-14 18:00,Central City
R003,Secunderabad,1099,33,2026-05-14 18:00,North Hyderabad
R001,Madhapur,1455,34,2026-05-14 19:00,West Hyderabad
R002,Banjara Hills,1186,36,2026-05-14 19:00,Central City
R003,Secunderabad,1465,29,2026-05-14 19:00,North Hyderabad
R001,Madhapur,1139,20,2026-05-14 20:00,West Hyderabad
R002,Banjara Hills,1033,39,2026-05-14 20:00,Central City
R003,Secunderabad,1271,40,2026-05-14 20:00,North Hyderabad
R001,Madhapur,1839,37,2026-05-14 21:00,West Hyderabad
R002,Banjara Hills,1634,22,2026-05-14 21:00,Central City
R003,Secunderabad,1549,26,2026-05-14 21:00,North Hyderabad
R001,Madhapur,1581,25,2026-05-14 22:00,West Hyderabad
R002,Banjara Hills,1962,23,2026-05-14 22:00,Central City
R003,Secunderabad,1773,34,2026-05-14 22:00,North Hyderabad
R001,Madhapur,1154,37,2026-05-14 23:00,West Hyderabad
R002,Banjara Hills,1012,29,2026-05-14 23:00,Central City
R003,Secunderabad,1522,27,2026-05-14 23:00,North Hyderabad
R001,Madhapur,1315,31,2026-05-15 00:00,West Hyderabad
R002,Banjara Hills,1501,32,2026-05-15 00:00,Central City
R003,Secunderabad,841,34,2026-05-15 00:00,North Hyderabad
R001,Madhapur,1756,27,2026-05-15 01:00,West Hyderabad
R002,Banjara Hills,1366,22,2026-05-15 01:00,Central City
R003,Secunderabad,1181,38,2026-05-15 01:00,North Hyderabad
R001,Madhapur,1437,34,2026-05-15 02:00,West Hyderabad
R002,Banjara Hills,868,20,2026-05-15 02:00,Central City
R003,Secunderabad,924,39,2026-05-15 02:00,North Hyderabad
R001,Madhapur,1249,24,2026-05-15 03:00,West Hyderabad
R002,Banjara Hills,1980,33,2026-05-15 03:00,Central City
R003,Secunderabad,1222,27,2026-05-15 03:00,North Hyderabad
R001,Madhapur,1663,25,2026-05-15 04:00,West Hyderabad
R002,Banjara Hills,1360,33,2026-05-15 04:00,Central City
R003,Secunderabad,1518,39,2026-05-15 04:00,North Hyderabad
R001,Madhapur,1422,29,2026-05-15 05:00,West Hyderabad
R002,Banjara Hills,1107,33,2026-05-15 05:00,Central City
R003,Secunderabad,1857,25,2026-05-15 05:00,North Hyderabad
R001,Madhapur,896,28,2026-05-15 06:00,West Hyderabad
R002,Banjara Hills,1537,25,2026-05-15 06:00,Central City
R003,Secunderabad,1028,26,2026-05-15 06:00,North Hyderabad
R001,Madhapur,1587,20,2026-05-15 07:00,West Hyderabad
R002,Banjara Hills,1522,30,2026-05-15 07:00,Central City
R003,Secunderabad,1452,38,2026-05-15 07:00,North Hyderabad
R001,Madhapur,1079,34,2026-05-15 08:00,West Hyderabad
R002,Banjara Hills,919,36,2026-05-15 08:00,Central City
R003,Secunderabad,1549,35,2026-05-15 08:00,North Hyderabad
R001,Madhapur,1082,37,2026-05-15 09:00,West Hyderabad
R002,Banjara Hills,1641,24,2026-05-15 09:00,Central City
R003,Secunderabad,1108,22,2026-05-15 09:00,North Hyderabad
R001,Madhapur,929,30,2026-05-15 10:00,West Hyderabad
R002,Banjara Hills,983,27,2026-05-15 10:00,Central City
R003,Secunderabad,1399,26,2026-05-15 10:00,North Hyderabad
R001,Madhapur,1776,21,2026-05-15 11:00,West Hyderabad
R002,Banjara Hills,1965,22,2026-05-15 11:00,Central City
R003,Secunderabad,1791,31,2026-05-15 11:00,North Hyderabad
R001,Madhapur,1833,24,2026-05-15 12:00,West Hyderabad
R002,Banjara Hills,1595,26,2026-05-15 12:00,Central City
R003,Secunderabad,1525,33,2026-05-15 12:00,North Hyderabad
R001,Madhapur,1701,27,2026-05-15 13:00,West Hyderabad
R002,Banjara Hills,1409,23,2026-05-15 13:00,Central City
R003,Secunderabad,1562,38,2026-05-15 13:00,North Hyderabad
R001,Madhapur,1907,25,2026-05-15 14:00,West Hyderabad
R002,Banjara Hills,1976,25,2026-05-15 14:00,Central City
R003,Secunderabad,947,27,2026-05-15 14:00,North Hyderabad
R001,Madhapur,1934,39,2026-05-15 15:00,West Hyderabad
R002,Banjara Hills,1809,39,2026-05-15 15:00,Central City
R003,Secunderabad,1438,25,2026-05-15 15:00,North Hyderabad
R001,Madhapur,835,22,2026-05-15 16:00,West Hyderabad
R002,Banjara Hills,1918,32,2026-05-15 16:00,Central City
R003,Secunderabad,1682,35,2026-05-15 16:00,North Hyderabad
R001,Madhapur,1633,34,2026-05-15 17:00,West Hyderabad
R002,Banjara Hills,1978,29,2026-05-15 17:00,Central City
R003,Secunderabad,1217,21,2026-05-15 17:00,North Hyderabad
R001,Madhapur,1684,27,2026-05-15 18:00,West Hyderabad
R002,Banjara Hills,1962,28,2026-05-15 18:00,Central City
R003,Secunderabad,1205,24,2026-05-15 18:00,North Hyderabad
R001,Madhapur,1440,20,2026-05-15 19:00,West Hyderabad
R002,Banjara Hills,821,22,2026-05-15 19:00,Central City
R003,Secunderabad,1378,33,2026-05-15 19:00,North Hyderabad
R001,Madhapur,1327,39,2026-05-15 20:00,West Hyderabad
R002,Banjara Hills,1338,21,2026-05-15 20:00,Central City
R003,Secunderabad,1242,31,2026-05-15 20:00,North Hyderabad
R001,Madhapur,1826,32,2026-05-15 21:00,West Hyderabad
R002,Banjara Hills,1818,22,2026-05-15 21:00,Central City
R003,Secunderabad,1461,24,2026-05-15 21:00,North Hyderabad
R001,Madhapur,1029,36,2026-05-15 22:00,West Hyderabad
R002,Banjara Hills,1728,23,2026-05-15 22:00,Central City
R003,Secunderabad,1702,34,2026-05-15 22:00,North Hyderabad
R001,Madhapur,1375,22,2026-05-15 23:00,West Hyderabad
R002,Banjara Hills,961,40,2026-05-15 23:00,Central City
R003,Secunderabad,1824,28,2026-05-15 23:00,North Hyderabad
R001,Madhapur,1917,33,2026-05-16 00:00,West Hyderabad
R002,Banjara Hills,1802,29,2026-05-16 00:00,Central City
R003,Secunderabad,886,33,2026-05-16 00:00,North Hyderabad
R001,Madhapur,1883,25,2026-05-16 01:00,West Hyderabad
R002,Banjara Hills,1628,30,2026-05-16 01:00,Central City
R003,Secunderabad,1542,28,2026-05-16 01:00,North Hyderabad
R001,Madhapur,1471,31,2026-05-16 02:00,West Hyderabad
R002,Banjara Hills,1240,30,2026-05-16 02:00,Central City
R003,Secunderabad,1496,33,2026-05-16 02:00,North Hyderabad
R001,Madhapur,1915,37,2026-05-16 03:00,West Hyderabad
R002,Banjara Hills,831,37,2026-05-16 03:00,Central City
R003,Secunderabad,1557,24,2026-05-16 03:00,North Hyderabad
R001,Madhapur,975,38,2026-05-16 04:00,West Hyderabad
R002,Banjara Hills,1962,23,2026-05-16 04:00,Central City
R003,Secunderabad,1492,27,2026-05-16 04:00,North Hyderabad
R001,Madhapur,1750,21,2026-05-16 05:00,West Hyderabad
R002,Banjara Hills,1637,37,2026-05-16 05:00,Central City
R003,Secunderabad,1890,31,2026-05-16 05:00,North Hyderabad
R001,Madhapur,1940,34,2026-05-16 06:00,West Hyderabad
R002,Banjara Hills,1889,31,2026-05-16 06:00,Central City
R003,Secunderabad,1604,40,2026-05-16 06:00,North Hyderabad
R001,Madhapur,1564,29,2026-05-16 07:00,West Hyderabad
R002,Banjara Hills,1946,39,2026-05-16 07:00,Central City
R003,Secunderabad,1808,40,2026-05-16 07:00,North Hyderabad
R001,Madhapur,1523,35,2026-05-16 08:00,West Hyderabad
R002,Banjara Hills,967,36,2026-05-16 08:00,Central City
R003,Secunderabad,822,35,2026-05-16 08:00,North Hyderabad
R001,Madhapur,828,31,2026-05-16 09:00,West Hyderabad
R002,Banjara Hills,1321,29,2026-05-16 09:00,Central City
R003,Secunderabad,1460,29,2026-05-16 09:00,North Hyderabad
R001,Madhapur,803,32,2026-05-16 10:00,West Hyderabad
R002,Banjara Hills,950,33,2026-05-16 10:00,Central City
R003,Secunderabad,1224,31,2026-05-16 10:00,North Hyderabad
R001,Madhapur,1156,35,2026-05-16 11:00,West Hyderabad
R002,Banjara Hills,870,36,2026-05-16 11:00,Central City
R003,Secunderabad,1478,29,2026-05-16 11:00,North Hyderabad
R001,Madhapur,803,27,2026-05-16 12:00,West Hyderabad
R002,Banjara Hills,1724,21,2026-05-16 12:00,Central City
R003,Secunderabad,1646,39,2026-05-16 12:00,North Hyderabad
R001,Madhapur,1637,29,2026-05-16 13:00,West Hyderabad
R002,Banjara Hills,963,27,2026-05-16 13:00,Central City
R003,Secunderabad,1261,30,2026-05-16 13:00,North Hyderabad
R001,Madhapur,942,40,2026-05-16 14:00,West Hyderabad
R002,Banjara Hills,1477,24,2026-05-16 14:00,Central City
R003,Secunderabad,1916,32,2026-05-16 14:00,North Hyderabad
R001,Madhapur,1392,24,2026-05-16 15:00,West Hyderabad
R002,Banjara Hills,1927,30,2026-05-16 15:00,Central City
R003,Secunderabad,1131,28,2026-05-16 15:00,North Hyderabad
R001,Madhapur,989,38,2026-05-16 16:00,West Hyderabad
R002,Banjara Hills,991,38,2026-05-16 16:00,Central City
R003,Secunderabad,1831,35,2026-05-16 16:00,North Hyderabad
R001,Madhapur,988,28,2026-05-16 17:00,West Hyderabad
R002,Banjara Hills,1944,37,2026-05-16 17:00,Central City
R003,Secunderabad,1253,35,2026-05-16 17:00,North Hyderabad
R001,Madhapur,958,32,2026-05-16 18:00,West Hyderabad
R002,Banjara Hills,1864,23,2026-05-16 18:00,Central City
R003,Secunderabad,1329,34,2026-05-16 18:00,North Hyderabad
R001,Madhapur,1910,26,2026-05-16 19:00,West Hyderabad
R002,Banjara Hills,1114,21,2026-05-16 19:00,Central City
R003,Secunderabad,1937,20,2026-05-16 19:00,North Hyderabad
R001,Madhapur,1016,29,2026-05-16 20:00,West Hyderabad
R002,Banjara Hills,860,27,2026-05-16 20:00,Central City
R003,Secunderabad,1891,39,2026-05-16 20:00,North Hyderabad
R001,Madhapur,899,21,2026-05-16 21:00,West Hyderabad
R002,Banjara Hills,1829,23,2026-05-16 21:00,Central City
R003,Secunderabad,1653,36,2026-05-16 21:00,North Hyderabad
R001,Madhapur,1595,31,2026-05-16 22:00,West Hyderabad
R002,Banjara Hills,1996,21,2026-05-16 22:00,Central City
R003,Secunderabad,988,29,2026-05-16 22:00,North Hyderabad
R001,Madhapur,1958,27,2026-05-16 23:00,West Hyderabad
R002,Banjara Hills,1621,29,2026-05-16 23:00,Central City
R003,Secunderabad,1708,35,2026-05-16 23:00,North Hyderabad
R001,Madhapur,807,24,2026-05-17 00:00,West Hyderabad
R002,Banjara Hills,818,38,2026-05-17 00:00,Central City
R003,Secunderabad,1285,20,2026-05-17 00:00,North Hyderabad
R001,Madhapur,1313,40,2026-05-17 01:00,West Hyderabad
R002,Banjara Hills,1937,29,2026-05-17 01:00,Central City
R003,Secunderabad,1180,35,2026-05-17 01:00,North Hyderabad
R001,Madhapur,1565,21,2026-05-17 02:00,West Hyderabad
R002,Banjara Hills,1323,34,2026-05-17 02:00,Central City
R003,Secunderabad,830,34,2026-05-17 02:00,North Hyderabad
R001,Madhapur,1567,22,2026-05-17 03:00,West Hyderabad
R002,Banjara Hills,1923,30,2026-05-17 03:00,Central City
R003,Secunderabad,1356,32,2026-05-17 03:00,North Hyderabad
R001,Madhapur,1397,27,2026-05-17 04:00,West Hyderabad
R002,Banjara Hills,1492,32,2026-05-17 04:00,Central City
R003,Secunderabad,1012,21,2026-05-17 04:00,North Hyderabad
R001,Madhapur,1405,20,2026-05-17 05:00,West Hyderabad
R002,Banjara Hills,1825,24,2026-05-17 05:00,Central City
R003,Secunderabad,1754,30,2026-05-17 05:00,North Hyderabad
R001,Madhapur,1844,24,2026-05-17 06:00,West Hyderabad
R002,Banjara Hills,1205,28,2026-05-17 06:00,Central City
R003,Secunderabad,1414,33,2026-05-17 06:00,North Hyderabad
R001,Madhapur,826,39,2026-05-17 07:00,West Hyderabad
R002,Banjara Hills,986,31,2026-05-17 07:00,Central City
R003,Secunderabad,1689,35,2026-05-17 07:00,North Hyderabad
R001,Madhapur,906,32,2026-05-17 08:00,West Hyderabad
R002,Banjara Hills,1830,30,2026-05-17 08:00,Central City
R003,Secunderabad,1966,34,2026-05-17 08:00,North Hyderabad
R001,Madhapur,1340,20,2026-05-17 09:00,West Hyderabad
R002,Banjara Hills,1707,36,2026-05-17 09:00,Central City
R003,Secunderabad,988,30,2026-05-17 09:00,North Hyderabad
R001,Madhapur,1071,23,2026-05-17 10:00,West Hyderabad
R002,Banjara Hills,1354,34,2026-05-17 10:00,Central City
R003,Secunderabad,1127,34,2026-05-17 10:00,North Hyderabad
R001,Madhapur,1642,29,2026-05-17 11:00,West Hyderabad
R002,Banjara Hills,1090,38,2026-05-17 11:00,Central City
R003,Secunderabad,1618,39,2026-05-17 11:00,North Hyderabad
R001,Madhapur,919,23,2026-05-17 12:00,West Hyderabad
R002,Banjara Hills,1091,24,2026-05-17 12:00,Central City
R003,Secunderabad,1447,33,2026-05-17 12:00,North Hyderabad
R001,Madhapur,1455,29,2026-05-17 13:00,West Hyderabad
R002,Banjara Hills,1239,33,2026-05-17 13:00,Central City
R003,Secunderabad,1699,29,2026-05-17 13:00,North Hyderabad
R001,Madhapur,1300,28,2026-05-17 14:00,West Hyderabad
R002,Banjara Hills,1157,35,2026-05-17 14:00,Central City
R003,Secunderabad,1077,34,2026-05-17 14:00,North Hyderabad
R001,Madhapur,1833,38,2026-05-17 15:00,West Hyderabad
R002,Banjara Hills,1117,31,2026-05-17 15:00,Central City
R003,Secunderabad,917,38,2026-05-17 15:00,North Hyderabad
R001,Madhapur,1762,40,2026-05-17 16:00,West Hyderabad
R002,Banjara Hills,1847,33,2026-05-17 16:00,Central City
R003,Secunderabad,1415,23,2026-05-17 16:00,North Hyderabad
R001,Madhapur,1182,32,2026-05-17 17:00,West Hyderabad
R002,Banjara Hills,1036,36,2026-05-17 17:00,Central City
R003,Secunderabad,1965,30,2026-05-17 17:00,North Hyderabad
R001,Madhapur,1513,29,2026-05-17 18:00,West Hyderabad
R002,Banjara Hills,1718,30,2026-05-17 18:00,Central City
R003,Secunderabad,1195,29,2026-05-17 18:00,North Hyderabad
R001,Madhapur,1381,29,2026-05-17 19:00,West Hyderabad
R002,Banjara Hills,1004,39,2026-05-17 19:00,Central City
R003,Secunderabad,1394,35,2026-05-17 19:00,North Hyderabad
R001,Madhapur,1806,30,2026-05-17 20:00,West Hyderabad
R002,Banjara Hills,1376,35,2026-05-17 20:00,Central City
R003,Secunderabad,1317,30,2026-05-17 20:00,North Hyderabad
R001,Madhapur,1577,32,2026-05-17 21:00,West Hyderabad
R002,Banjara Hills,1469,36,2026-05-17 21:00,Central City
R003,Secunderabad,1199,31,2026-05-17 21:00,North Hyderabad
R001,Madhapur,1320,22,2026-05-17 22:00,West Hyderabad
R002,Banjara Hills,998,32,2026-05-17 22:00,Central City
R003,Secunderabad,1279,31,2026-05-17 22:00,North Hyderabad
R001,Madhapur,1435,20,2026-05-17 23:00,West Hyderabad
R002,Banjara Hills,1055,24,2026-05-17 23:00,Central City
R003,Secunderabad,1579,36,2026-05-17 23:00,North Hyderabad
R001,Madhapur,1784,25,2026-05-18 00:00,West Hyderabad
R002,Banjara Hills,1910,26,2026-05-18 00:00,Central City
R003,Secunderabad,1012,24,2026-05-18 00:00,North Hyderabad
R001,Madhapur,1661,38,2026-05-18 01:00,West Hyderabad
R002,Banjara Hills,1199,30,2026-05-18 01:00,Central City
R003,Secunderabad,1715,23,2026-05-18 01:00,North Hyderabad
R001,Madhapur,1677,25,2026-05-18 02:00,West Hyderabad
R002,Banjara Hills,970,26,2026-05-18 02:00,Central City
R003,Secunderabad,1193,39,2026-05-18 02:00,North Hyderabad
R001,Madhapur,1642,36,2026-05-18 03:00,West Hyderabad
R002,Banjara Hills,1987,33,2026-05-18 03:00,Central City
R003,Secunderabad,1706,35,2026-05-18 03:00,North Hyderabad
R001,Madhapur,1672,24,2026-05-18 04:00,West Hyderabad
R002,Banjara Hills,1527,33,2026-05-18 04:00,Central City
R003,Secunderabad,1911,36,2026-05-18 04:00,North Hyderabad
R001,Madhapur,859,28,2026-05-18 05:00,West Hyderabad
R002,Banjara Hills,959,32,2026-05-18 05:00,Central City
R003,Secunderabad,1541,37,2026-05-18 05:00,North Hyderabad
R001,Madhapur,1368,31,2026-05-18 06:00,West Hyderabad
R002,Banjara Hills,1779,39,2026-05-18 06:00,Central City
R003,Secunderabad,1457,24,2026-05-18 06:00,North Hyderabad
R001,Madhapur,1126,27,2026-05-18 07:00,West Hyderabad
R002,Banjara Hills,964,27,2026-05-18 07:00,Central City
R003,Secunderabad,1480,33,2026-05-18 07:00,North Hyderabad
R001,Madhapur,1956,37,2026-05-18 08:00,West Hyderabad
R002,Banjara Hills,1761,29,2026-05-18 08:00,Central City
R003,Secunderabad,1842,39,2026-05-18 08:00,North Hyderabad
R001,Madhapur,1917,40,2026-05-18 09:00,West Hyderabad
R002,Banjara Hills,1960,33,2026-05-18 09:00,Central City
R003,Secunderabad,1595,37,2026-05-18 09:00,North Hyderabad
R001,Madhapur,1641,31,2026-05-18 10:00,West Hyderabad
R002,Banjara Hills,1077,32,2026-05-18 10:00,Central City
R003,Secunderabad,1719,27,2026-05-18 10:00,North Hyderabad
R001,Madhapur,1244,29,2026-05-18 11:00,West Hyderabad
R002,Banjara Hills,920,36,2026-05-18 11:00,Central City
R003,Secunderabad,1310,27,2026-05-18 11:00,North Hyderabad
R001,Madhapur,1691,31,2026-05-18 12:00,West Hyderabad
R002,Banjara Hills,1641,23,2026-05-18 12:00,Central City
R003,Secunderabad,808,38,2026-05-18 12:00,North Hyderabad
R001,Madhapur,1804,21,2026-05-18 13:00,West Hyderabad
R002,Banjara Hills,1447,20,2026-05-18 13:00,Central City
R003,Secunderabad,1146,29,2026-05-18 13:00,North Hyderabad
R001,Madhapur,1443,21,2026-05-18 14:00,West Hyderabad
R002,Banjara Hills,891,38,2026-05-18 14:00,Central City
R003,Secunderabad,1358,40,2026-05-18 14:00,North Hyderabad
R001,Madhapur,1688,28,2026-05-18 15:00,West Hyderabad
R002,Banjara Hills,1977,34,2026-05-18 15:00,Central City
R003,Secunderabad,1651,34,2026-05-18 15:00,North Hyderabad
R001,Madhapur,1012,35,2026-05-18 16:00,West Hyderabad
R002,Banjara Hills,906,36,2026-05-18 16:00,Central City
R003,Secunderabad,1438,36,2026-05-18 16:00,North Hyderabad
R001,Madhapur,1089,25,2026-05-18 17:00,West Hyderabad
R002,Banjara Hills,1970,32,2026-05-18 17:00,Central City
R003,Secunderabad,1886,30,2026-05-18 17:00,North Hyderabad
R001,Madhapur,1478,31,2026-05-18 18:00,West Hyderabad
R002,Banjara Hills,1058,34,2026-05-18 18:00,Central City
R003,Secunderabad,1366,28,2026-05-18 18:00,North Hyderabad
R001,Madhapur,1104,25,2026-05-18 19:00,West Hyderabad
R002,Banjara Hills,945,38,2026-05-18 19:00,Central City
R003,Secunderabad,1267,30,2026-05-18 19:00,North Hyderabad
R001,Madhapur,1358,36,2026-05-18 20:00,West Hyderabad
R002,Banjara Hills,1037,25,2026-05-18 20:00,Central City
R003,Secunderabad,1267,20,2026-05-18 20:00,North Hyderabad
R001,Madhapur,1455,27,2026-05-18 21:00,West Hyderabad
R002,Banjara Hills,969,39,2026-05-18 21:00,Central City
